	9(bur)		9(bur₃)
	abzu		abzu₂
	giri⁻		giri₁₆⁻
	udilia		udilia
	zizna		zizna
×BAD|	×BAD|
@v	ilimmu	@v	ilimmu₂
@v	ilimmu	@v	ilimmu₃
@v	ilimmu	@v	ilimmu₄
@v	ili	@v	ili₂
@v	ili	@v	ili₅
@v	ili	@v	ili₆
@v	ili	@v	ili₇
@v	illa	@v	illa
@v	illag	@v	illag
@v	illamma	@v	illamma
@v	illar	@v	illar
@v	illil	@v	illil
@v	illil	@v	illil₂
@v	illu	@v	illu
@v	illulu	@v	illulu
@v	illur	@v	illur
@v	illuru	@v	illuru
@v	ilu	@v	ilu
@v	ilumer	@v	ilumer
@v	ilumer	@v	ilumer₂
@v	ilumer	@v	ilumer₃
@v	il	@v	il₂
@v	il	@v	il₃
@v	il	@v	il₄
@v	il	@v	il₅
@v	il	@v	il₆
@v	il	@v	il₈
@v	il	@v	il₁₀
@v	im	@v	im
@v	imdudu	@v	imdudu
@v	imgaga	@v	imgaga
@v	imgaga	@v	imgaga₂
@v	imgaga	@v	imgaga₃
@v	imhur	@v	imhur₂
@v	imhur	@v	imhur₃
@v	imhur	@v	imhur₄
@v	imi	@v	imi
@v	imin	@v	imin
@v	imina	@v	imina
@v	imina	@v	imina₂
@v	imina	@v	imina₃
@v	imin	@v	imin₂
@v	imin	@v	imin₃
@v	imi	@v	imi₂
@v	imma	@v	imma
@v	immal	@v	immal
@v	immal	@v	immal₂
@v	immal	@v	immal₃
@v	imma	@v	imma₂
@v	imma	@v	imma₃
@v	immen	@v	immen
@v	immen	@v	immen₂
@v	immin	@v	immin
@v	immindu	@v	immindu
@v	immindu	@v	immindu₂
@v	immin	@v	immin₂
@v	im	@v	im₂
@v	im	@v	im₃
@v	im	@v	im₆
@v	imŋaŋa	@v	imŋaŋa
@v	imŋaŋa	@v	imŋaŋa₂
@v	imŋaŋa	@v	imŋaŋa₃
@v	im⁻	@v	im₂⁻
@v	in	@v	in
@v	ina	@v	ina
@v	inana	@v	inana
@v	inanna	@v	inanna
@v	ina	@v	ina₂
@v	inbir	@v	inbir
@v	inda	@v	inda
@v	indagara	@v	indagara
@v	indagra	@v	indagra
@v	inda	@v	inda₃
@v	inda	@v	inda₄
@v	inda	@v	inda₅
@v	ingar	@v	ingar
@v	ini	@v	ini
@v	inim	@v	inim
@v	inini	@v	inini
@v	ini	@v	ini₂
@v	ini	@v	ini₄
@v	inna	@v	inna
@v	innana	@v	innana
@v	innin	@v	innin
@v	inu	@v	inu₂
@v	in	@v	in₄
@v	in	@v	in₅
@v	in	@v	in₆
@v	inšušinak	@v	inšušinak
@v	ip	@v	ip
@v	ipig	@v	ipig
@v	ip	@v	ip₂
@v	iq	@v	iq
@v	ir	@v	ir
@v	ira	@v	ira₂
@v	irbura	@v	irbura
@v	irda	@v	irda
@v	ire	@v	ire₁₄
@v	irgi	@v	irgi
@v	irhan	@v	irhan
@v	iri	@v	iri
@v	irib	@v	irib
@v	iribura	@v	iribura
@v	irib	@v	irib₂
@v	irigal	@v	irigal
@v	irigal	@v	irigal₂
@v	irigal	@v	irigal₃
@v	irimma	@v	irimma
@v	irina	@v	irina
@v	irina	@v	irina₃
@v	iri	@v	iri₈
@v	irišeb	@v	irišeb
@v	iri	@v	iri₁₁
@v	iri	@v	iri₁₂
@v	iri	@v	iri₁₄
@v	irkab	@v	irkab
@v	irra	@v	irra
@v	irsaŋ	@v	irsaŋ
@v	ir	@v	ir₂
@v	ir	@v	ir₃
@v	ir	@v	ir₄
@v	ir	@v	ir₆
@v	ir	@v	ir₉
@v	ir	@v	ir₁₁
@v	ir	@v	ir₁₃
@v	ir	@v	ir₁₇
@v	is	@v	is
@v	isi	@v	isi
@v	isib	@v	isib
@v	isima	@v	isima
@v	isimu	@v	isimu
@v	isimud	@v	isimud
@v	isimud	@v	isimud₄
@v	isimu	@v	isimu₂
@v	isimu	@v	isimu₃
@v	isimu	@v	isimu₄
@v	isim	@v	isim₂
@v	isim	@v	isim₃
@v	isin	@v	isin
@v	isina	@v	isina
@v	isin	@v	isin₂
@v	isiš	@v	isiš
@v	isi	@v	isi₂
@v	isi	@v	isi₃
@v	isiš	@v	isiš₂
@v	isiš	@v	isiš₃
@v	iski	@v	iski
@v	iskim	@v	iskim
@v	isla	@v	isla
@v	isurungal	@v	isurungal
@v	is	@v	is₂
@v	is	@v	is₃
@v	is	@v	is₅
@v	iu	@v	iu
@v	iu	@v	iu₂
@v	iw	@v	iw
@v	iya	@v	iya
@v	iyi	@v	iyi
@v	iyu	@v	iyu
@v	iyya	@v	iyya
@v	iyyi	@v	iyyi
@v	iyyu	@v	iyyu
@v	iz	@v	iz
@v	izen	@v	izen
@v	izi	@v	izi
@v	izid	@v	izid
@v	izim	@v	izim
@v	izin	@v	izin
@v	izi	@v	izi₂
@v	izkim	@v	izkim
@v	izu	@v	izu
@v	izun	@v	izun
@v	iz	@v	iz₂
@v	iz	@v	iz₃
@v	iš	@v	iš
@v	iʾ	@v	iʾ
@v	iṣ	@v	iṣ
@v	iṭ	@v	iṭ
@v	i	@v	i₂
@v	i	@v	i₃
@v	i	@v	i₄
@v	i	@v	i₅
@v	i	@v	i₆
@v	i	@v	i₇
@v	i	@v	i₈
@v	išhara	@v	išhara
@v	išhara	@v	išhara₂
@v	išhara	@v	išhara₃
@v	išhara	@v	išhara₄
@v	išhuru	@v	išhuru
@v	išhurum	@v	išhurum₃
@v	išhurum	@v	išhurum₅
@v	išhuru	@v	išhuru₂
@v	išhuru	@v	išhuru₃
@v	išhuru	@v	išhuru₄
@v	išhuru	@v	išhuru₅
@v	išhur	@v	išhur₄
@v	iši	@v	iši
@v	išib	@v	išib
@v	išin	@v	išin
@v	iši	@v	iši₂
@v	iškur	@v	iškur
@v	išla	@v	išla
@v	išli	@v	išli
@v	išuruengal	@v	išuruengal
@v	iŋ	@v	iŋ₃
@v	iš	@v	iš₂
@v	iš	@v	iš₃
@v	iš	@v	iš₄
@v	iš	@v	iš₅
@v	iš	@v	iš₆
@v	iš	@v	iš₇
@v	iš	@v	iš₈
@v	iš	@v	iš₉
@v	iṣ	@v	iṣ₂
@v	iṣ	@v	iṣ₃
@v	i	@v	i₁₁
@v	i	@v	i₁₄
@v	i	@v	i₁₆
@v	iššebu	@v	iššebu
@v	iš	@v	iš₁₀
@v	iš	@v	iš₁₁
@v	ka	@v	ka
@v	kab	@v	kab
@v	kabar	@v	kabar
@v	kabar	@v	kabar₂
@v	kab	@v	kab₂
@v	kad	@v	kad
@v	kadra	@v	kadra
@v	kadra	@v	kadra₃
@v	kadri	@v	kadri
@v	kadri	@v	kadri₃
@v	kadru	@v	kadru
@v	kadru	@v	kadru₃
@v	kad	@v	kad₂
@v	kad	@v	kad₃
@v	kad	@v	kad₄
@v	kad	@v	kad₅
@v	kad	@v	kad₆
@v	kad	@v	kad₈
@v	kagar	@v	kagar
@v	kag	@v	kag₂
@v	kak	@v	kak
@v	kakkala	@v	kakkala
@v	kakkuda	@v	kakkuda
@v	kakkul	@v	kakkul
@v	kakkula	@v	kakkula
@v	kakkul	@v	kakkul₂
@v	kakkul	@v	kakkul₃
@v	kakkuša	@v	kakkuša
@v	kakra	@v	kakra
@v	kakru	@v	kakru
@v	kaku	@v	kaku
@v	kak	@v	kak₂
@v	kal	@v	kal
@v	kala	@v	kala
@v	kalag	@v	kalag
@v	kalaga	@v	kalaga
@v	kalam	@v	kalam
@v	kalama	@v	kalama
@v	kala	@v	kala₂
@v	kala	@v	kala₃
@v	kala	@v	kala₄
@v	kala	@v	kala₅
@v	kala	@v	kala₁₀
@v	kalga	@v	kalga
@v	kal	@v	kal₂
@v	kal	@v	kal₃
@v	kal	@v	kal₄
@v	kam	@v	kam
@v	kama	@v	kama
@v	kamad	@v	kamad₂
@v	kamaru	@v	kamaru
@v	kamaš	@v	kamaš
@v	kama	@v	kama₅
@v	kamuš	@v	kamuš
@v	kam	@v	kam₂
@v	kam	@v	kam₃
@v	kam	@v	kam₄
@v	kan	@v	kan
@v	kana	@v	kana
@v	kanam	@v	kanam
@v	kanaŋ	@v	kanaŋ
@v	kana	@v	kana₂
@v	kana	@v	kana₃
@v	kana	@v	kana₅
@v	kana	@v	kana₆
@v	kana	@v	kana₇
@v	kankal	@v	kankal
@v	kankan	@v	kankan
@v	kan	@v	kan₂
@v	kan	@v	kan₃
@v	kan	@v	kan₄
@v	kan	@v	kan₅
@v	kan	@v	kan₆
@v	kap	@v	kap
@v	kapa	@v	kapa
@v	kapar	@v	kapar
@v	kap	@v	kap₀
@v	kap	@v	kap₃
@v	kaq	@v	kaq
@v	kar	@v	kar
@v	kara	@v	kara
@v	karadin	@v	karadin
@v	karadin	@v	karadin₂
@v	karadin	@v	karadin₃
@v	karadin	@v	karadin₄
@v	karadin	@v	karadin₅
@v	karadin	@v	karadin₇
@v	karadin	@v	karadin₈
@v	karadin	@v	karadin₉
@v	karadin	@v	karadin₁₀
@v	karam	@v	karam
@v	karaš	@v	karaš
@v	kara	@v	kara₂
@v	kara	@v	kara₄
@v	kara	@v	kara₆
@v	karaš	@v	karaš₂
@v	karkar	@v	karkar
@v	karkara	@v	karkara
@v	kar	@v	kar₂
@v	kar	@v	kar₃
@v	kar	@v	kar₄
@v	kar	@v	kar₅
@v	kas	@v	kas
@v	kasa	@v	kasa
@v	kaskal	@v	kaskal
@v	kas	@v	kas₂
@v	kas	@v	kas₃
@v	kas	@v	kas₄
@v	kas	@v	kas₅
@v	kas	@v	kas₆
@v	kas	@v	kas₇
@v	kaz	@v	kaz
@v	kazab	@v	kazab
@v	kazabu	@v	kazabu
@v	kazabur	@v	kazabur
@v	kazaza	@v	kazaza
@v	kazbi	@v	kazbi
@v	kazbu	@v	kazbu
@v	kaz	@v	kaz₀
@v	kaz	@v	kaz₈
@v	kaš	@v	kaš
@v	kaṣ	@v	kaṣ
@v	ka	@v	ka₂
@v	ka	@v	ka₃
@v	ka	@v	ka₄
@v	ka	@v	ka₅
@v	ka	@v	ka₆
@v	ka	@v	ka₇
@v	ka	@v	ka₉
@v	kašbir	@v	kašbir
@v	kaš	@v	kaš₂
@v	kaš	@v	kaš₃
@v	kaš	@v	kaš₄
@v	kaš	@v	kaš₅
@v	kaš	@v	kaš₆
@v	kaṣ	@v	kaṣ₂
@v	kaṣ	@v	kaṣ₃
@v	ka	@v	ka₁₀
@v	ka	@v	ka₁₁
@v	ka	@v	ka₁₃
@v	ka	@v	ka₁₄
@v	ka	@v	ka₁₅
@v	kaš⁻	@v	kaš₄⁻
@v	ke	@v	ke
@v	kel	@v	kel
@v	kele	@v	kele
@v	kel	@v	kel₃
@v	kem	@v	kem
@v	ken	@v	ken
@v	kenke	@v	kenke
@v	ken	@v	ken₂
@v	ker	@v	ker
@v	keš	@v	keš
@v	ke	@v	ke₂
@v	ke	@v	ke₃
@v	ke	@v	ke₄
@v	ke	@v	ke₅
@v	kešda	@v	kešda
@v	keše	@v	keše
@v	keše	@v	keše₂
@v	keše	@v	keše₄
@v	keši	@v	keši₂
@v	keši	@v	keši₃
@v	keši	@v	keši₁₈
@v	keš	@v	keš₂
@v	keš	@v	keš₃
@v	keš	@v	keš₄
@v	keš	@v	keš₈
@v	keš	@v	keš₉
@v	keš	@v	keš₁₈
@v	ki	@v	ki
@v	kib	@v	kib
@v	kibini	@v	kibini
@v	kibir	@v	kibir₂
@v	kibir	@v	kibir₃
@v	kibsur	@v	kibsur
@v	kib	@v	kib₃
@v	kibšur	@v	kibšur
@v	kid	@v	kid
@v	kide	@v	kide
@v	kid	@v	kid₂
@v	kid	@v	kid₃
@v	kid	@v	kid₄
@v	kid	@v	kid₅
@v	kid	@v	kid₆
@v	kid	@v	kid₇
@v	kid	@v	kid₈
@v	kid	@v	kid₉
@v	kid	@v	kid₁₀
@v	kig	@v	kig₂
@v	kik	@v	kik
@v	kikken	@v	kikken
@v	kikken	@v	kikken₂
@v	kikkin	@v	kikkin
@v	kikkin	@v	kikkin₂
@v	kikla	@v	kikla
@v	kil	@v	kil
@v	kilahha	@v	kilahha
@v	kili	@v	kili
@v	kilib	@v	kilib
@v	kilibu	@v	kilibu
@v	kilib	@v	kilib₃
@v	kilim	@v	kilim
@v	kilim	@v	kilim₂
@v	kilin	@v	kilin
@v	kili	@v	kili₃
@v	kil	@v	kil₂
@v	kil	@v	kil₃
@v	kil	@v	kil₄
@v	kim	@v	kim
@v	kimin	@v	kimin
@v	kim	@v	kim₂
@v	kim	@v	kim₃
@v	kim	@v	kim₄
@v	kim	@v	kim₅
@v	kim	@v	kim₆
@v	kin	@v	kin
@v	kinbur	@v	kinbur
@v	kinda	@v	kinda
@v	kindagal	@v	kindagal
@v	kindagal	@v	kindagal₂
@v	kinda	@v	kinda₂
@v	kindaŋal	@v	kindaŋal
@v	kingal	@v	kingal
@v	kingusila	@v	kingusila
@v	kingusili	@v	kingusili
@v	kingusili	@v	kingusili₂
@v	kinkin	@v	kinkin
@v	kinkin	@v	kinkin₂
@v	kin	@v	kin₂
@v	kin	@v	kin₃
@v	kin	@v	kin₄
@v	kin	@v	kin₇
@v	kin	@v	kin₈
@v	kip	@v	kip
@v	kir	@v	kir
@v	kiraš	@v	kiraš
@v	kiraši	@v	kiraši
@v	kiri	@v	kiri
@v	kirid	@v	kirid
@v	kiris	@v	kiris
@v	kiri	@v	kiri₂
@v	kiri	@v	kiri₃
@v	kiri	@v	kiri₄
@v	kiri	@v	kiri₆
@v	kiri	@v	kiri₇
@v	kiri	@v	kiri₈
@v	kiri	@v	kiri₉
@v	kir⁻	@v	kir⁻
@v	kir	@v	kir₂
@v	kir	@v	kir₃
@v	kir	@v	kir₄
@v	kir	@v	kir₅
@v	kir	@v	kir₆
@v	kir	@v	kir₇
@v	kir	@v	kir₈
@v	kir	@v	kir₉
@v	kir	@v	kir₁₀
@v	kir	@v	kir₁₁
@v	kir	@v	kir₁₃
@v	kir	@v	kir₁₄
@v	kir	@v	kir₁₇
@v	kis	@v	kis
@v	kisal	@v	kisal
@v	kisi	@v	kisi
@v	kisig	@v	kisig
@v	kisiga	@v	kisiga
@v	kisig	@v	kisig₂
@v	kisim	@v	kisim
@v	kisim	@v	kisim₂
@v	kisim	@v	kisim₃
@v	kisim	@v	kisim₄
@v	kisim	@v	kisim₅
@v	kisim	@v	kisim₆
@v	kisim	@v	kisim₇
@v	kislah	@v	kislah
@v	kislah	@v	kislah₂
@v	kislah	@v	kislah₃
@v	kissa	@v	kissa
@v	kis	@v	kis₂
@v	kizlah	@v	kizlah
@v	kiŋ	@v	kiŋ
@v	kiš	@v	kiš
@v	kiṣ	@v	kiṣ
@v	kiṭ	@v	kiṭ
@v	ki	@v	ki₂
@v	ki	@v	ki₃
@v	ki	@v	ki₄
@v	ki	@v	ki₅
@v	ki	@v	ki₆
@v	ki	@v	ki₇
@v	ki	@v	ki₈
@v	kiša	@v	kiša
@v	kišag	@v	kišag
@v	kiša	@v	kiša₂
@v	kiše	@v	kiše
@v	kišeb	@v	kišeb
@v	kišeg	@v	kišeg
@v	kišeg	@v	kišeg₂
@v	kišek	@v	kišek
@v	kišer	@v	kišer
@v	kiše	@v	kiše₄
@v	kiŋgal	@v	kiŋgal
@v	kiši	@v	kiši
@v	kišib	@v	kišib
@v	kišib	@v	kišib₂
@v	kišib	@v	kišib₃
@v	kišig	@v	kišig
@v	kišig	@v	kišig₂
@v	kišik	@v	kišik
@v	kišik	@v	kišik₂
@v	kišim	@v	kišim₅
@v	kiši	@v	kiši₂
@v	kiši	@v	kiši₃
@v	kiši	@v	kiši₄
@v	kiši	@v	kiši₅
@v	kiši	@v	kiši₆
@v	kiši	@v	kiši₇
@v	kiši	@v	kiši₈
@v	kiši	@v	kiši₉
@v	kiši	@v	kiši₁₀
@v	kiši	@v	kiši₁₁
@v	kiši	@v	kiši₁₂
@v	kiši	@v	kiši₁₃
@v	kiši	@v	kiši₁₄
@v	kiši	@v	kiši₁₅
@v	kiši	@v	kiši₁₆
@v	kiši	@v	kiši₁₇
@v	kiŋ	@v	kiŋ₂
@v	kiš	@v	kiš₂
@v	kiš	@v	kiš₅
@v	kiš	@v	kiš₁₆
@v	ku	@v	ku
@v	kua	@v	kua
@v	kuar	@v	kuar
@v	kuara	@v	kuara
@v	kuara	@v	kuara₂
@v	kuar	@v	kuar₂
@v	kua	@v	kua₂
@v	kub	@v	kub
@v	kud	@v	kud
@v	kudma	@v	kudma
@v	kud	@v	kud₃
@v	kud	@v	kud₅
@v	kud	@v	kud₆
@v	kug	@v	kug
@v	kugre	@v	kugre
@v	kugu	@v	kugu
@v	kugur	@v	kugur
@v	kuia	@v	kuia
@v	kuk	@v	kuk
@v	kukku	@v	kukku
@v	kukkuda	@v	kukkuda
@v	kukkuda	@v	kukkuda₂
@v	kukkug	@v	kukkug₂
@v	kukkuš	@v	kukkuš
@v	kukku	@v	kukku₂
@v	kukku	@v	kukku₃
@v	kukku	@v	kukku₄
@v	kukku	@v	kukku₅
@v	kukkuša	@v	kukkuša
@v	kukkušda	@v	kukkušda
@v	kuksu	@v	kuksu
@v	kuksu	@v	kuksu₂
@v	kukuda	@v	kukuda₂
@v	kukula	@v	kukula
@v	kuku	@v	kuku₅
@v	kuk	@v	kuk₂
@v	kul	@v	kul
@v	kula	@v	kula
@v	kulkul	@v	kulkul
@v	kulla	@v	kulla
@v	kulu	@v	kulu
@v	kul	@v	kul₂
@v	kum	@v	kum
@v	kum	@v	kum₂
@v	kum	@v	kum₃
@v	kum	@v	kum₄
@v	kun	@v	kun
@v	kunga	@v	kunga
@v	kungal	@v	kungal
@v	kunga	@v	kunga₂
@v	kunga	@v	kunga₃
@v	kungi	@v	kungi
@v	kungi	@v	kungi₂
@v	kungi	@v	kungi₃
@v	kunigara	@v	kunigara
@v	kunigara	@v	kunigara₂
@v	kunigara	@v	kunigara₃
@v	kunigara	@v	kunigara₄
@v	kunigara	@v	kunigara₅
@v	kunin	@v	kunin
@v	kunin	@v	kunin₂
@v	kunu	@v	kunu
@v	kun	@v	kun₂
@v	kun	@v	kun₃
@v	kun	@v	kun₄
@v	kun	@v	kun₅
@v	kun	@v	kun₈
@v	kun	@v	kun₉
@v	kup	@v	kup
@v	kup	@v	kup₃
@v	kur	@v	kur
@v	kurin	@v	kurin
@v	kurku	@v	kurku
@v	kurku	@v	kurku₂
@v	kuru	@v	kuru
@v	kurud	@v	kurud
@v	kuruda	@v	kuruda
@v	kurul	@v	kurul₁₄
@v	kurum	@v	kurum₅
@v	kurum	@v	kurum₆
@v	kurum	@v	kurum₇
@v	kurum	@v	kurum₁₀
@v	kurun	@v	kurun
@v	kurun	@v	kurun₂
@v	kurun	@v	kurun₃
@v	kurun	@v	kurun₅
@v	kurun	@v	kurun₆
@v	kuruš	@v	kuruš
@v	kuru	@v	kuru₂
@v	kuru	@v	kuru₄
@v	kuru	@v	kuru₅
@v	kuru	@v	kuru₇
@v	kurušda	@v	kurušda
@v	kuru	@v	kuru₁₁
@v	kuru	@v	kuru₁₃
@v	kuru	@v	kuru₁₄
@v	kur	@v	kur₂
@v	kur	@v	kur₃
@v	kur	@v	kur₄
@v	kur	@v	kur₅
@v	kur	@v	kur₆
@v	kur	@v	kur₇
@v	kur	@v	kur₉
@v	kur	@v	kur₁₁
@v	kur	@v	kur₁₂
@v	kur	@v	kur₁₄
@v	kur	@v	kur₁₅
@v	kus	@v	kus
@v	kus	@v	kus₂
@v	kuwa	@v	kuwa₂
@v	kuya	@v	kuya₂
@v	kuz	@v	kuz
@v	kuzbi	@v	kuzbi
@v	kuzbu	@v	kuzbu
@v	kuš	@v	kuš
@v	ku	@v	ku₂
@v	ku	@v	ku₃
@v	ku	@v	ku₄
@v	ku	@v	ku₅
@v	ku	@v	ku₆
@v	ku	@v	ku₇
@v	ku	@v	ku₈
@v	ku	@v	ku₉
@v	kušdim	@v	kušdim
@v	kuŋgala	@v	kuŋgala
@v	kušgim	@v	kušgim
@v	kušlug	@v	kušlug
@v	kušu	@v	kušu
@v	kušum	@v	kušum
@v	kušum	@v	kušum₂
@v	kušum	@v	kušum₃
@v	kušum	@v	kušum₄
@v	kušu	@v	kušu₂
@v	kušu	@v	kušu₃
@v	kušu	@v	kušu₄
@v	kuŋ	@v	kuŋ₂
@v	kuŋ	@v	kuŋ₄
@v	kuŋ	@v	kuŋ₅
@v	kuš	@v	kuš₂
@v	kuš	@v	kuš₃
@v	kuš	@v	kuš₄
@v	kuš	@v	kuš₅
@v	kuš	@v	kuš₆
@v	kuš	@v	kuš₇
@v	kuš	@v	kuš₈
@v	kuš	@v	kuš₉
@v	kuṣ	@v	kuṣ₂
@v	ku	@v	ku₁₀
@v	ku	@v	ku₁₁
@v	ku	@v	ku₁₂
@v	ku	@v	ku₁₃
@v	ku	@v	ku₁₄
@v	ku	@v	ku₁₅
@v	ku	@v	ku₁₆
@v	kuš	@v	kuš₁₀
@v	kuš⁻	@v	kuš₂⁻
@v	la	@v	la
@v	lab	@v	lab
@v	laban	@v	laban
@v	lad	@v	lad
@v	lag	@v	lag
@v	lagab	@v	lagab
@v	lagal	@v	lagal
@v	lagar	@v	lagar
@v	lagar	@v	lagar₂
@v	lagar	@v	lagar₃
@v	lagas	@v	lagas
@v	lagasa	@v	lagasa
@v	lagaš	@v	lagaš
@v	lagaša	@v	lagaša
@v	lah	@v	lah
@v	lahar	@v	lahar
@v	lahar	@v	lahar₂
@v	laha	@v	laha₄
@v	laha	@v	laha₅
@v	lahhušu	@v	lahhušu
@v	lahru	@v	lahru
@v	lahrum	@v	lahrum
@v	lahrum	@v	lahrum₂
@v	lah	@v	lah₂
@v	lah	@v	lah₃
@v	lah	@v	lah₄
@v	lah	@v	lah₅
@v	lah	@v	lah₆
@v	lah	@v	lah₇
@v	lahšu	@v	lahšu
@v	lak	@v	lak
@v	laka	@v	laka
@v	lal	@v	lal
@v	lalah	@v	lalah
@v	lalah	@v	lalah₂
@v	lala	@v	lala₂
@v	lalla	@v	lalla
@v	lallal	@v	lallal
@v	lalla	@v	lalla₂
@v	lal	@v	lal₂
@v	lal	@v	lal₃
@v	lalʾu	@v	lalʾu
@v	lalʾu	@v	lalʾu₂
@v	lalʾu	@v	lalʾu₃
@v	lalʾu	@v	lalʾu₄
@v	lalʾu	@v	lalʾu₅
@v	lalʾu	@v	lalʾu₆
@v	lalʾu	@v	lalʾu₇
@v	lam	@v	lam
@v	lama	@v	lama
@v	lamahuš	@v	lamahuš
@v	lamar	@v	lamar
@v	lamassu	@v	lamassu
@v	lama	@v	lama₂
@v	lama	@v	lama₃
@v	lambi	@v	lambi
@v	lamhu	@v	lamhu
@v	lamma	@v	lamma
@v	lammar	@v	lammar
@v	lammu	@v	lammu
@v	lammu	@v	lammu₂
@v	lam	@v	lam₂
@v	lam	@v	lam₃
@v	lam	@v	lam₄
@v	lam	@v	lam₅
@v	lap	@v	lap
@v	laq	@v	laq
@v	lar	@v	lar
@v	larag	@v	larag
@v	larag	@v	larag₂
@v	larsa	@v	larsa
@v	larsam	@v	larsam
@v	larsam	@v	larsam₂
@v	larsa	@v	larsa₂
@v	laṭ	@v	laṭ
@v	la	@v	la₂
@v	la	@v	la₃
@v	la	@v	la₅
@v	la	@v	la₆
@v	la	@v	la₇
@v	la	@v	la₈
@v	laʾu	@v	laʾu
@v	laʾu	@v	laʾu₂
@v	laʾu	@v	laʾu₃
@v	laʾu	@v	laʾu₄
@v	laʾu	@v	laʾu₅
@v	laʾu	@v	laʾu₆
@v	laʾu	@v	laʾu₇
@v	laʾu	@v	laʾu₈
@v	la	@v	la₁₀
@v	la	@v	la₁₂
@v	le	@v	le
@v	lelle	@v	lelle
@v	lelli	@v	lelli
@v	lel	@v	lel₂
@v	lem	@v	lem
@v	lem	@v	lem₄
@v	leq	@v	leq
@v	le	@v	le₂
@v	le	@v	le₃
@v	le	@v	le₄
@v	le	@v	le₈
@v	le	@v	le₉
@v	le	@v	le₁₀
@v	li	@v	li
@v	lib	@v	lib
@v	libi	@v	libi
@v	libin	@v	libin
@v	libir	@v	libir
@v	libiš	@v	libiš
@v	lib	@v	lib₂
@v	lib	@v	lib₃
@v	lib	@v	lib₄
@v	lid	@v	lid
@v	lidda	@v	lidda
@v	lidda	@v	lidda₂
@v	lidim	@v	lidim
@v	lid	@v	lid₂
@v	lig	@v	lig
@v	ligidba	@v	ligidba
@v	ligidba	@v	ligidba₂
@v	ligim	@v	ligim
@v	ligima	@v	ligima
@v	ligin	@v	ligin
@v	lih	@v	lih
@v	lih	@v	lih₂
@v	lih	@v	lih₃
@v	lik	@v	lik
@v	liki	@v	liki
@v	lik	@v	lik₂
@v	lil	@v	lil
@v	lila	@v	lila₂
@v	lilib	@v	lilib
@v	lilis	@v	lilis
@v	liliz	@v	liliz
@v	lillan	@v	lillan
@v	lilli	@v	lilli
@v	lillu	@v	lillu
@v	lil	@v	lil₂
@v	lil	@v	lil₃
@v	lil	@v	lil₅
@v	lil	@v	lil₆
@v	lil	@v	lil₇
@v	lil	@v	lil₈
@v	lim	@v	lim
@v	lima	@v	lima
@v	limi	@v	limi
@v	limmu	@v	limmu
@v	limmu	@v	limmu₂
@v	limmu	@v	limmu₃
@v	limmu	@v	limmu₄
@v	limmu	@v	limmu₅
@v	limu	@v	limu
@v	limu	@v	limu₂
@v	limu	@v	limu₃
@v	limu	@v	limu₄
@v	limu	@v	limu₅
@v	lim	@v	lim₂
@v	lim	@v	lim₃
@v	lim	@v	lim₄
@v	lip	@v	lip
@v	lipiš	@v	lipiš
@v	lip	@v	lip₂
@v	lip	@v	lip₃
@v	liq	@v	liq
@v	liq	@v	liq₂
@v	liq	@v	liq₃
@v	liri	@v	liri
@v	liri	@v	liri₂
@v	liri	@v	liri₃
@v	liri	@v	liri₄
@v	liri	@v	liri₅
@v	liri	@v	liri₆
@v	liri	@v	liri₇
@v	liri	@v	liri₈
@v	liru	@v	liru
@v	lirum	@v	lirum
@v	lirum	@v	lirum₂
@v	lirum	@v	lirum₃
@v	lirum	@v	lirum₄
@v	lirum	@v	lirum₅
@v	lirum	@v	lirum₆
@v	lirum	@v	lirum₇
@v	lirum	@v	lirum₈
@v	liru	@v	liru₂
@v	liru	@v	liru₃
@v	liru	@v	liru₄
@v	liru	@v	liru₅
@v	liru	@v	liru₆
@v	liru	@v	liru₇
@v	liru	@v	liru₈
@v	lis	@v	lis
@v	lisi	@v	lisi
@v	lisin	@v	lisin
@v	lium	@v	lium
@v	liz	@v	liz
@v	liš	@v	liš
@v	liṭ	@v	liṭ
@v	li	@v	li₂
@v	li	@v	li₃
@v	li	@v	li₅
@v	li	@v	li₆
@v	li	@v	li₇
@v	li	@v	li₈
@v	li	@v	li₉
@v	liṭi	@v	liṭi
@v	liṭ	@v	liṭ₂
@v	li	@v	li₁₀
@v	li	@v	li₁₁
@v	li	@v	li₁₂
@v	lu	@v	lu
@v	lub	@v	lub
@v	lubun	@v	lubun
@v	lud	@v	lud
@v	lug	@v	lug
@v	luga	@v	luga
@v	lugal	@v	lugal
@v	lugala	@v	lugala
@v	lugud	@v	lugud
@v	lugud	@v	lugud₂
@v	lugud	@v	lugud₃
@v	lugud	@v	lugud₄
@v	lug	@v	lug₂
@v	luh	@v	luh
@v	luhu	@v	luhu
@v	luhummu	@v	luhummu
@v	luhša	@v	luhša
@v	luhšu	@v	luhšu
@v	lukur	@v	lukur
@v	lul	@v	lul
@v	lulim	@v	lulim
@v	lulima	@v	lulima
@v	lulu	@v	lulu
@v	lum	@v	lum
@v	luma	@v	luma
@v	lumgi	@v	lumgi
@v	lumgi	@v	lumgi₂
@v	lumgi	@v	lumgi₃
@v	lumha	@v	lumha
@v	lumu	@v	lumu
@v	lumu	@v	lumu₃
@v	lum	@v	lum₂
@v	lum	@v	lum₃
@v	lun	@v	lun
@v	lunga	@v	lunga
